-11.17444121,-9.71070235,-11.30300658
-7.46086914,-7.49347711,-7.86901938
-11.17444121,-12.10859762,-8.25848414
-8.12991877,-12.10859762,-11.30300658
-8.12991877,-12.10859762,-11.30300658
-8.12991877,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-7.46086914,-7.71414847,-8.90511131
-7.24261557,-12.10859762,-11.30300658
-11.17444121,-8.39502556,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-9.71070235,-11.30300658
-11.17444121,-9.06407519,-8.25848414
-11.17444121,-8.67461042,-7.86901938
-7.24261557,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-7.84591775,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-6.42780926
-7.46086914,-6.27671515,-11.30300658
-11.17444121,-12.10859762,-7.37118095
-5.87113630,-5.99713028,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-6.16579825,-8.25848414
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-7.86901938
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-7.84591775,-11.30300658
-11.17444121,-6.50647880,-11.30300658
-11.17444121,-12.10859762,-7.86901938
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-7.37118095
-8.77654593,-9.06407519,-7.37118095
-8.77654593,-8.17677199,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-8.77654593,-9.06407519,-11.30300658
-8.77654593,-9.71070235,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-7.86901938
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-6.75673949,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-8.39502556,-11.30300658
-11.17444121,-8.17677199,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-8.90511131
-11.17444121,-7.31280708,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-7.74045400,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.12991877,-12.10859762,-11.30300658
-11.17444121,-8.17677199,-11.30300658
-7.74045400,-9.71070235,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-6.59347638
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-8.39502556,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-8.12991877,-6.30647925,-5.90484388
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-7.74045400,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-7.59773812,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-7.24261557,-9.06407519,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-7.09131779,-11.30300658
-11.17444121,-12.10859762,-7.37118095
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-8.12991877,-7.59773812,-6.35424669
-11.17444121,-12.10859762,-7.86901938
-8.12991877,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-7.37118095
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-5.86058887
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-7.84591775,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-9.06407519,-7.37118095
-11.17444121,-7.84591775,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-8.67461042,-8.25848414
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-8.90511131
-11.17444121,-8.39502556,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-7.24261557,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-7.04032670
-8.77654593,-12.10859762,-6.10450955
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-9.71070235,-11.30300658
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-8.17677199,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-6.68788606
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-6.71043492,-11.30300658
-11.17444121,-9.71070235,-7.19213272
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-8.67461042,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-7.06356734,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-8.67461042,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-8.77654593,-8.67461042,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-9.06407519,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-7.86901938
-8.12991877,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-7.58943451
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-7.86901938
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-6.50721604
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-7.59773812,-8.90511131
-11.17444121,-7.84591775,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-6.91010059,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-7.04032670
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-6.75673949,-7.58943451
-6.55932069,-7.84591775,-8.25848414
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-8.17677199,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-5.81517835,-7.86901938
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-8.67461042,-11.30300658
-11.17444121,-5.44802247,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-8.77654593,-7.99772376,-11.30300658
-11.17444121,-12.10859762,-7.37118095
-11.17444121,-9.71070235,-7.04032670
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.71070235,-8.90511131
-6.22568132,-8.67461042,-8.90511131
-11.17444121,-12.10859762,-8.25848414
-8.77654593,-12.10859762,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-9.06407519,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-12.10859762,-8.25848414
-11.17444121,-6.50647880,-11.30300658
-8.77654593,-12.10859762,-11.30300658
-11.17444121,-9.71070235,-11.30300658
-11.17444121,-6.33715650,-8.25848414
-11.17444121,-12.10859762,-8.90511131
-11.17444121,-8.67461042,-11.30300658
-8.77654593,-12.10859762,-11.30300658
