-9.43419733,-13.55414709,-13.92723170
-8.34220758,-13.55414709,-6.68229016
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-7.84703683,-7.01847692
-14.04931785,-13.55414709,-7.71062560
-8.34220758,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-8.05535642,-13.55414709,-13.92723170
-14.04931785,-7.15555216,-13.92723170
-14.04931785,-7.15555216,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-7.37472381
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-6.38325861,-13.92723170
-5.80629838,-13.55414709,-13.92723170
-14.04931785,-7.33754099,-13.92723170
-14.04931785,-13.55414709,-5.11721965
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-5.75501824,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-7.84703683,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-7.49680996,-13.55414709,-13.92723170
-6.14794050,-13.55414709,-13.92723170
-14.04931785,-7.84703683,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-7.33754099,-13.92723170
-14.04931785,-6.86828615,-13.92723170
-14.04931785,-13.55414709,-7.52863677
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-8.34220758,-13.55414709,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-7.84703683,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-6.39914915,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-8.74601294,-13.55414709,-8.62392679
-7.83271175,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-7.04534371,-8.25084218,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-13.55414709,-8.22012144
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-7.83271175,-13.55414709,-13.92723170
-14.04931785,-7.56018567,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-8.25084218,-13.92723170
-7.04534371,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-7.71062560
-9.43419733,-13.55414709,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-5.80629838,-6.00401175,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-8.34220758,-13.55414709,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-7.93327027
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-7.12372644
-14.04931785,-8.93902658,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-7.52863677
-14.04931785,-8.25084218,-13.92723170
-6.73543102,-13.55414709,-13.92723170
-14.04931785,-7.33754099,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-13.55414709,-9.31211119
-6.39914915,-13.55414709,-7.93327027
-14.04931785,-7.84703683,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-7.33754099,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-13.55414709,-9.31211119
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-6.30821876,-13.55414709,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-7.49680996,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-8.93902658,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-13.55414709,-8.22012144
-14.04931785,-8.93902658,-13.92723170
-7.36345690,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-7.37472381
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-7.33754099,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-7.84703683,-13.92723170
-14.04931785,-13.55414709,-7.93327027
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-7.00163921,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-7.00163921,-13.92723170
-14.04931785,-6.00401175,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
-8.34220758,-13.55414709,-13.92723170
-7.83271175,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-6.64539231,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-13.55414709,-6.23056462
-14.04931785,-7.00163921,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-8.05535642,-13.55414709,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-7.15555216,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-13.55414709,-7.93327027
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-7.93327027
-14.04931785,-8.93902658,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-9.43419733,-13.55414709,-13.92723170
-8.74601294,-13.55414709,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-7.84703683,-13.92723170
-14.04931785,-13.55414709,-8.62392679
-14.04931785,-13.55414709,-9.31211119
-14.04931785,-7.56018567,-13.92723170
-14.04931785,-8.93902658,-13.92723170
-14.04931785,-8.25084218,-13.92723170
