-0.17435339,-2.70805020,-2.12026354
-1.44238383,-0.26966357,-3.31418600
-1.51412773,-0.35667494,-2.30258509
-1.84054963,-0.17284281,-3.44998755
-2.47293046,-0.08810727,-3.72569343
-0.03045921,-3.21887582,-4.60517019
-0.81719983,-0.81719983,-2.01490302
-0.56580776,-0.96046195,-2.60268969
-0.23180161,-1.42138568,-3.36729583
-0.42819336,-1.12134054,-3.10234201
-1.56218503,-0.25593337,-3.02852210
-1.35644140,-0.36828610,-2.80336038
-0.33967737,-1.53247687,-2.43041846
-1.43921676,-0.34060447,-2.62880083
-1.27296568,-0.86750057,-1.13943428
-0.68663250,-0.76775804,-3.08452777
-1.49009115,-0.33085424,-2.47092041
-1.20397280,-0.58493360,-1.76358859
-0.71667768,-0.62570590,-3.76120012
-2.74084002,-0.07825220,-3.43398720
-0.86499744,-0.45953233,-2.94443898
-1.79175947,-0.40546511,-1.59108877
-1.71765150,-0.16705408,-3.66356165
-3.02042489,-0.15822401,-1.92181260
-1.55334845,-0.28768207,-2.85263143
-1.69066335,-0.19516970,-4.94875989
-1.42266201,-0.32404972,-2.92673940
-0.16649652,-1.83565366,-5.09375020
-0.13133600,-2.78809291,-2.38262780
-0.13835843,-2.47373335,-2.87919846
-3.36729583,-3.36729583,0.00000000
-0.04879016,-2.63905733,-3.73766962
-0.62509372,-0.82869267,-2.87638552
-0.38656095,-1.34883680,-2.57261223
-0.32542240,-2.01490302,-1.79175947
-2.25129180,-0.05406722,-2.94443898
-0.41318715,-1.12986483,-3.48124009
-0.10622221,-2.46191713,-3.47351804
-0.27369583,-1.69773052,-2.47092041
-1.42138568,-0.34687094,-2.45100510
-1.18562367,-0.44802472,-2.19722458
-1.68639895,-0.35139789,-1.90954250
-0.84729786,-0.61090908,-2.45673577
-2.63905733,-0.05505978,-4.02535169
-1.92368701,-0.17114826,-3.39002408
-1.83827948,-0.17327172,-3.09104245
-2.27726729,-0.37702717,-1.49450795
-2.15466496,-0.15656906,-2.84781214
-1.56861592,-0.21622311,-4.27666612
-2.25129180,-0.11122564,-3.34990409
-1.60943791,-0.37267529,-1.86075234
-1.96944065,-0.17768118,-2.66258783
-0.72551247,-0.88185854,-2.16587405
-1.16017018,-0.50339065,-2.33289044
-1.19484032,-0.36061454,-3.99820070
-1.59393373,-0.52129692,-1.45083288
-2.70805020,-0.20252426,-1.89711998
-1.17007125,-0.42285685,-2.67414865
-1.97408103,-0.14953173,-3.58351894
-2.75153531,-0.11247798,-2.46385324
-3.34403897,-0.03593201,-3.74950408
-2.02814825,-0.27029033,-1.84582669
-2.05645202,-0.34347343,-1.68175857
-1.94591015,-0.31666961,-1.85059997
-1.72722095,-0.31015493,-2.01490302
-2.79163692,-0.22078784,-1.92259907
-2.04307390,-0.25131443,-2.19722458
-0.69314718,-0.62415431,-3.33220451
-1.09861229,-0.32542240,-2.89037176
-2.86220088,-0.21130909,-1.88137163
-2.98315349,-0.22631313,-1.73039052
-2.80336038,-0.06252036,-2.80336038
-1.32913595,-0.32768741,-3.12089542
-2.36320971,-0.28376817,-1.73460106
-2.22462355,-0.27871340,-1.66500776
-1.91364929,-0.14058195,-4.11087386
-1.34373475,-0.30228087,-4.38825718
-1.34373475,-0.36290549,-2.03688193
-2.95751106,-0.26626798,-1.57121670
-1.69167601,-0.18759861,-4.33073334
-0.75632608,-0.94738132,-1.69459572
-1.89256417,-0.28312626,-2.09323486
-1.99243016,-0.12062799,-3.78418963
-3.06805294,-0.12361396,-2.15176220
-1.09861229,-0.51082562,-2.19722458
-0.78845736,-0.60613580,-3.31418600
-2.06002346,-0.17062552,-3.01553490
-0.65677954,-0.76441020,-3.63230910
-1.38017813,-0.35755175,-2.79116511
-0.39447599,-1.20951298,-3.25258688
-2.00148000,-0.11441035,-3.61091791
-1.07451474,-0.82320031,-1.31567679
-3.55534806,-0.15415068,-1.76358859
-1.32175584,-0.47445798,-1.86075234
-1.70474809,-0.24323031,-2.86789890
-0.70713342,-0.81093022,-2.57191803
-1.11436065,-0.63252256,-1.76098781
-0.71613670,-0.98082925,-1.83827948
-0.82667857,-0.89227586,-1.79175947
-0.73759894,-0.69314718,-2.73002911
-1.36097655,-0.30492388,-3.95124372
-4.51085951,-1.25276297,-0.32120476
-2.60268969,-2.04307390,-0.18232156
-2.63905733,-1.13497993,-0.38776553
-1.99243016,-0.78845736,-0.69314718
-1.60943791,-2.12026354,-0.27443685
-2.91777073,-1.12601126,-0.39204209
-4.11087386,-1.06635143,-0.39730180
-3.43398720,-1.82454929,-0.13815034
-1.65822808,-1.65822808,-0.33647224
-3.29583687,-0.69314718,-0.69314718
-3.29583687,-2.37954613,-0.09716375
-3.09104245,-1.14513230,-0.31845373
-2.21920348,-1.05605267,-0.53280453
-2.25878247,-1.02663879,-0.56710646
-2.12026354,-1.83258146,-0.22314355
-2.36085400,-0.67445505,-0.83479770
-3.15700042,-1.21109027,-0.35364004
-2.33537492,-0.72593700,-0.72593700
-2.42774824,-2.42774824,-0.12516314
-2.07944154,-2.07944154,-0.20763936
-3.83945231,-0.79492987,-0.60077386
-3.46573590,-0.47000363,-0.90078655
-3.09104245,-0.76865473,-0.67512868
-2.00882397,-1.00552187,-0.64551913
-2.80336038,-1.70474809,-0.20067070
-2.83321334,-1.73460106,-0.12516314
-2.48490665,-1.47330574,-0.31585295
-3.25166565,-0.85377037,-0.60077386
-1.20397280,-1.20397280,-0.69314718
-3.46573590,-0.47000363,-0.90078655
-2.39789527,-0.45198512,-1.01160091
-2.46385324,-1.28519824,-0.38441170
-3.58351894,-0.63907996,-0.69314718
-2.67414865,-1.35239281,-0.34687094
-2.22462355,-2.00148000,-0.20972053
-2.66258783,-0.67015766,-0.76546784
-2.19722458,-2.48490665,-0.14953173
-2.77258872,-0.98082925,-0.37469345
-2.26176310,-1.47330574,-0.34484049
-3.82864140,-2.21920348,-0.09097178
-2.63905733,-1.25276297,-0.38776553
-2.99573227,-2.99573227,0.00000000
-2.99573227,-0.51082562,-0.79850770
-2.19722458,-0.73088751,-0.73088751
-2.65675691,-1.55814462,-0.28185115
-2.22462355,-2.69462718,-0.16093037
-2.73002911,-1.88273125,-0.19105524
-3.15700042,-1.77070606,-0.18658596
-1.85238409,-1.62924054,-0.37647757
-3.46573590,-1.61990921,-0.23361485
-3.59731226,-0.67954153,-0.70694050
-3.93182563,-1.53393036,-0.21825357
-2.98134354,-0.95696177,-0.54522705
-3.36729583,-0.39688136,-1.11600403
-2.26436388,-1.16575159,-0.49365782
-3.02852210,-1.64222774,-0.23531409
-2.56494936,-1.17865500,-0.40546511
-2.15466496,-1.40089316,-0.40546511
-3.21887582,-1.91959284,-0.17435339
-2.70805020,-1.50407740,-0.28030197
-1.00552187,-2.10413415,-0.57807785
-3.58351894,-2.19722458,-0.08701138
-1.76358859,-1.35812348,-0.46430561
-2.33537492,-1.48807706,-0.29849299
-2.68557735,-1.14513230,-0.41689380
-1.94591015,-0.84729786,-0.69314718
-3.34990409,-1.64515600,-0.21440987
-2.73002911,-0.78411896,-0.65058757
-3.25809654,-1.17865500,-0.31365756
-4.02535169,-0.33647224,-1.19213835
-3.29583687,-0.99325177,-0.40546511
-4.00733319,-0.29376112,-1.29928298
-1.94591015,-1.11923158,-0.55961579
-2.70805020,-1.60943791,-0.14310084
-2.53897387,-1.23969089,-0.37948962
-3.61091791,-0.31508105,-1.21302264
-1.79175947,-1.45528723,-0.40546511
-2.58399755,-1.77306734,-0.23262230
-1.55814462,-0.74721440,-0.86499744
-3.17805383,-1.14117190,-0.40546511
-2.63905733,-3.33220451,-0.03636764
-3.21887582,-1.96611286,-0.15082289
-3.33220451,-2.63905733,-0.07410797
-2.17681571,-0.54935929,-1.10897508
-3.95124372,-0.95551145,-0.45473616
-2.94443898,-0.74721440,-0.54654371
-1.64222774,-1.13140211,-0.60077386
-3.52636052,-1.58045038,-0.19415601
-2.78809291,-1.34117393,-0.34574587
-1.91692261,-1.91692261,-0.26826399
